observed_at,collected_at,channel,keyword_raw,entity,metric_type,metric_value,metadata,run_id
2026-09-16T19:28:33+09:00,2026-09-16T10:28:35+00:00,commerce_rank,TG3-SH2101 인디고 버튼다운 셔츠 - 연청,29cm:1374870,review_count,1295.0,"{""brand_eng"": ""THOMAS MORE"", ""brand_kor"": ""토마스모어"", ""brand_no"": 2111, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 셔츠"", ""category3_code"": 272103106, ""is_new"": false, ""item_no"": 1374870, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 0, ""sale_price"": 67500, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/1374870""}",2026-09-16T10:28:33+00:00_57d0fef5
2026-09-16T19:28:33+09:00,2026-09-16T10:28:35+00:00,commerce_rank,TG3-SH2101 인디고 버튼다운 셔츠 - 연청,29cm:1374870@272103100,rank,70.0,"{""brand_eng"": ""THOMAS MORE"", ""brand_kor"": ""토마스모어"", ""brand_no"": 2111, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 셔츠"", ""category3_code"": 272103106, ""is_new"": false, ""item_no"": 1374870, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 0, ""sale_price"": 67500, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/1374870""}",2026-09-16T10:28:33+00:00_57d0fef5
2026-09-16T19:28:33+09:00,2026-09-16T10:28:35+00:00,commerce_rank,[2PACK] 수피마 코튼 티셔츠,29cm:1501688,heart_count,3765.0,"{""brand_eng"": ""COOR"", ""brand_kor"": ""쿠어"", ""brand_no"": 15326, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""반소매 티셔츠"", ""category3_code"": 272103101, ""is_new"": false, ""item_no"": 1501688, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 45, ""sale_price"": 44900, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/1501688""}",2026-09-16T10:28:33+00:00_57d0fef5
2026-09-16T19:28:33+09:00,2026-09-16T10:28:35+00:00,commerce_rank,[2PACK] 수피마 코튼 티셔츠,29cm:1501688,review_count,787.0,"{""brand_eng"": ""COOR"", ""brand_kor"": ""쿠어"", ""brand_no"": 15326, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""반소매 티셔츠"", ""category3_code"": 272103101, ""is_new"": false, ""item_no"": 1501688, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 45, ""sale_price"": 44900, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/1501688""}",2026-09-16T10:28:33+00:00_57d0fef5
2026-09-16T19:28:33+09:00,2026-09-16T10:28:35+00:00,commerce_rank,[2PACK] 수피마 코튼 티셔츠,29cm:1501688@272103100,rank,49.0,"{""brand_eng"": ""COOR"", ""brand_kor"": ""쿠어"", ""brand_no"": 15326, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""반소매 티셔츠"", ""category3_code"": 272103101, ""is_new"": false, ""item_no"": 1501688, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 45, ""sale_price"": 44900, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/1501688""}",2026-09-16T10:28:33+00:00_57d0fef5
2026-09-16T19:28:33+09:00,2026-09-16T10:28:35+00:00,commerce_rank,TG1-SH08 프렌치 스트라이프 셔츠 - [네이비],29cm:1678466,heart_count,6254.0,"{""brand_eng"": ""THOMAS MORE"", ""brand_kor"": ""토마스모어"", ""brand_no"": 2111, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 셔츠"", ""category3_code"": 272103106, ""is_new"": false, ""item_no"": 1678466, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 0, ""sale_price"": 59700, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/1678466""}",2026-09-16T10:28:33+00:00_57d0fef5
2026-09-16T19:28:33+09:00,2026-09-16T10:28:35+00:00,commerce_rank,TG1-SH08 프렌치 스트라이프 셔츠 - [네이비],29cm:1678466,review_count,1703.0,"{""brand_eng"": ""THOMAS MORE"", ""brand_kor"": ""토마스모어"", ""brand_no"": 2111, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 셔츠"", ""category3_code"": 272103106, ""is_new"": false, ""item_no"": 1678466, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 0, ""sale_price"": 59700, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/1678466""}",2026-09-16T10:28:33+00:00_57d0fef5
2026-09-16T19:28:33+09:00,2026-09-16T10:28:35+00:00,commerce_rank,TG1-SH08 프렌치 스트라이프 셔츠 - [네이비],29cm:1678466@272103100,rank,6.0,"{""brand_eng"": ""THOMAS MORE"", ""brand_kor"": ""토마스모어"", ""brand_no"": 2111, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 셔츠"", ""category3_code"": 272103106, ""is_new"": false, ""item_no"": 1678466, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 0, ""sale_price"": 59700, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/1678466""}",2026-09-16T10:28:33+00:00_57d0fef5
2026-09-16T19:28:33+09:00,2026-09-16T10:28:35+00:00,commerce_rank,TG1-SH08 프렌치 스트라이프 셔츠 - [그레이 그린],29cm:1678501,heart_count,10360.0,"{""brand_eng"": ""THOMAS MORE"", ""brand_kor"": ""토마스모어"", ""brand_no"": 2111, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 셔츠"", ""category3_code"": 272103106, ""is_new"": false, ""item_no"": 1678501, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 0, ""sale_price"": 59700, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/1678501""}",2026-09-16T10:28:33+00:00_57d0fef5
2026-09-16T19:28:33+09:00,2026-09-16T10:28:35+00:00,commerce_rank,TG1-SH08 프렌치 스트라이프 셔츠 - [그레이 그린],29cm:1678501,review_count,1585.0,"{""brand_eng"": ""THOMAS MORE"", ""brand_kor"": ""토마스모어"", ""brand_no"": 2111, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 셔츠"", ""category3_code"": 272103106, ""is_new"": false, ""item_no"": 1678501, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 0, ""sale_price"": 59700, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/1678501""}",2026-09-16T10:28:33+00:00_57d0fef5
2026-09-16T19:28:33+09:00,2026-09-16T10:28:35+00:00,commerce_rank,TG1-SH08 프렌치 스트라이프 셔츠 - [그레이 그린],29cm:1678501@272103100,rank,3.0,"{""brand_eng"": ""THOMAS MORE"", ""brand_kor"": ""토마스모어"", ""brand_no"": 2111, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 셔츠"", ""category3_code"": 272103106, ""is_new"": false, ""item_no"": 1678501, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 0, ""sale_price"": 59700, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/1678501""}",2026-09-16T10:28:33+00:00_57d0fef5
2026-09-16T19:28:33+09:00,2026-09-16T10:28:35+00:00,commerce_rank,TF5-SH07 페이퍼셔츠 (12 Color),29cm:1911054,heart_count,66257.0,"{""brand_eng"": ""THOMAS MORE"", ""brand_kor"": ""토마스모어"", ""brand_no"": 2111, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 셔츠"", ""category3_code"": 272103106, ""is_new"": false, ""item_no"": 1911054, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 20, ""sale_price"": 47760, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/1911054""}",2026-09-16T10:28:33+00:00_57d0fef5
2026-09-16T19:28:33+09:00,2026-09-16T10:28:35+00:00,commerce_rank,TF5-SH07 페이퍼셔츠 (12 Color),29cm:1911054,review_count,21867.0,"{""brand_eng"": ""THOMAS MORE"", ""brand_kor"": ""토마스모어"", ""brand_no"": 2111, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 셔츠"", ""category3_code"": 272103106, ""is_new"": false, ""item_no"": 1911054, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 20, ""sale_price"": 47760, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/1911054""}",2026-09-16T10:28:33+00:00_57d0fef5
2026-09-16T19:28:33+09:00,2026-09-16T10:28:35+00:00,commerce_rank,TF5-SH07 페이퍼셔츠 (12 Color),29cm:1911054@272103100,rank,26.0,"{""brand_eng"": ""THOMAS MORE"", ""brand_kor"": ""토마스모어"", ""brand_no"": 2111, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 셔츠"", ""category3_code"": 272103106, ""is_new"": false, ""item_no"": 1911054, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 20, ""sale_price"": 47760, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/1911054""}",2026-09-16T10:28:33+00:00_57d0fef5
2026-09-16T19:28:33+09:00,2026-09-16T10:28:35+00:00,commerce_rank,ASKIN LOGO LONG SLEEVE (BLACK),29cm:1969351,heart_count,727.0,"{""brand_eng"": ""GOYOWEAR"", ""brand_kor"": ""고요웨어"", ""brand_no"": 16187, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 티셔츠"", ""category3_code"": 272103102, ""is_new"": false, ""item_no"": 1969351, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 10, ""sale_price"": 44100, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/1969351""}",2026-09-16T10:28:33+00:00_57d0fef5
2026-09-16T19:28:33+09:00,2026-09-16T10:28:35+00:00,commerce_rank,ASKIN LOGO LONG SLEEVE (BLACK),29cm:1969351,review_count,116.0,"{""brand_eng"": ""GOYOWEAR"", ""brand_kor"": ""고요웨어"", ""brand_no"": 16187, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 티셔츠"", ""category3_code"": 272103102, ""is_new"": false, ""item_no"": 1969351, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 10, ""sale_price"": 44100, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/1969351""}",2026-09-16T10:28:33+00:00_57d0fef5
2026-09-16T19:28:33+09:00,2026-09-16T10:28:35+00:00,commerce_rank,ASKIN LOGO LONG SLEEVE (BLACK),29cm:1969351@272103100,rank,84.0,"{""brand_eng"": ""GOYOWEAR"", ""brand_kor"": ""고요웨어"", ""brand_no"": 16187, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 티셔츠"", ""category3_code"": 272103102, ""is_new"": false, ""item_no"": 1969351, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 10, ""sale_price"": 44100, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/1969351""}",2026-09-16T10:28:33+00:00_57d0fef5
2026-09-16T19:28:33+09:00,2026-09-16T10:28:35+00:00,commerce_rank,TG2-SH10 피마 스냅다운 셔츠 - 화이트,29cm:2159838,heart_count,1368.0,"{""brand_eng"": ""THOMAS MORE"", ""brand_kor"": ""토마스모어"", ""brand_no"": 2111, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 셔츠"", ""category3_code"": 272103106, ""is_new"": false, ""item_no"": 2159838, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 0, ""sale_price"": 79500, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/2159838""}",2026-09-16T10:28:33+00:00_57d0fef5
2026-09-16T19:28:33+09:00,2026-09-16T10:28:35+00:00,commerce_rank,TG2-SH10 피마 스냅다운 셔츠 - 화이트,29cm:2159838,review_count,97.0,"{""brand_eng"": ""THOMAS MORE"", ""brand_kor"": ""토마스모어"", ""brand_no"": 2111, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 셔츠"", ""category3_code"": 272103106, ""is_new"": false, ""item_no"": 2159838, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 0, ""sale_price"": 79500, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/2159838""}",2026-09-16T10:28:33+00:00_57d0fef5
2026-09-16T19:28:33+09:00,2026-09-16T10:28:35+00:00,commerce_rank,TG2-SH10 피마 스냅다운 셔츠 - 화이트,29cm:2159838@272103100,rank,27.0,"{""brand_eng"": ""THOMAS MORE"", ""brand_kor"": ""토마스모어"", ""brand_no"": 2111, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 셔츠"", ""category3_code"": 272103106, ""is_new"": false, ""item_no"": 2159838, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 0, ""sale_price"": 79500, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/2159838""}",2026-09-16T10:28:33+00:00_57d0fef5
2026-09-16T19:28:33+09:00,2026-09-16T10:28:33+00:00,commerce_rank,Warmer T-Shirts - 9Colors,29cm:2248441,heart_count,16972.0,"{""brand_eng"": ""movewarm"", ""brand_kor"": ""무브웜"", ""brand_no"": 18801, ""category1"": ""여성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 티셔츠"", ""category3_code"": 268103102, ""is_new"": false, ""item_no"": 2248441, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""268103100"", ""ranking_category_name"": ""여성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 5, ""sale_price"": 37050, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/2248441""}",2026-09-16T10:28:33+00:00_57d0fef5
2026-09-16T19:28:33+09:00,2026-09-16T10:28:33+00:00,commerce_rank,Warmer T-Shirts - 9Colors,29cm:2248441,review_count,1709.0,"{""brand_eng"": ""movewarm"", ""brand_kor"": ""무브웜"", ""brand_no"": 18801, ""category1"": ""여성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 티셔츠"", ""category3_code"": 268103102, ""is_new"": false, ""item_no"": 2248441, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""268103100"", ""ranking_category_name"": ""여성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 5, ""sale_price"": 37050, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/2248441""}",2026-09-16T10:28:33+00:00_57d0fef5
2026-09-16T19:28:33+09:00,2026-09-16T10:28:33+00:00,commerce_rank,Warmer T-Shirts - 9Colors,29cm:2248441@268103100,rank,57.0,"{""brand_eng"": ""movewarm"", ""brand_kor"": ""무브웜"", ""brand_no"": 18801, ""category1"": ""여성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 티셔츠"", ""category3_code"": 268103102, ""is_new"": false, ""item_no"": 2248441, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""268103100"", ""ranking_category_name"": ""여성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 5, ""sale_price"": 37050, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/2248441""}",2026-09-16T10:28:33+00:00_57d0fef5
2026-09-16T19:28:33+09:00,2026-09-16T10:28:35+00:00,commerce_rank,TG3-SH14 일리안 셔츠,29cm:2469530,heart_count,10339.0,"{""brand_eng"": ""THOMAS MORE"", ""brand_kor"": ""토마스모어"", ""brand_no"": 2111, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 셔츠"", ""category3_code"": 272103106, ""is_new"": false, ""item_no"": 2469530, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 0, ""sale_price"": 69500, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/2469530""}",2026-09-16T10:28:33+00:00_57d0fef5
2026-09-16T19:28:33+09:00,2026-09-16T10:28:35+00:00,commerce_rank,TG3-SH14 일리안 셔츠,29cm:2469530,review_count,905.0,"{""brand_eng"": ""THOMAS MORE"", ""brand_kor"": ""토마스모어"", ""brand_no"": 2111, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 셔츠"", ""category3_code"": 272103106, ""is_new"": false, ""item_no"": 2469530, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 0, ""sale_price"": 69500, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/2469530""}",2026-09-16T10:28:33+00:00_57d0fef5
2026-09-16T19:28:33+09:00,2026-09-16T10:28:35+00:00,commerce_rank,TG3-SH14 일리안 셔츠,29cm:2469530@272103100,rank,15.0,"{""brand_eng"": ""THOMAS MORE"", ""brand_kor"": ""토마스모어"", ""brand_no"": 2111, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 셔츠"", ""category3_code"": 272103106, ""is_new"": false, ""item_no"": 2469530, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 0, ""sale_price"": 69500, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/2469530""}",2026-09-16T10:28:33+00:00_57d0fef5
