observed_at,collected_at,channel,keyword_raw,entity,metric_type,metric_value,metadata,run_id
2026-09-06T17:07:00+09:00,2026-09-06T08:07:15+00:00,commerce_rank,[Renewal] Pin Tuck Layered Top Set [2 Color],29cm:2816480,heart_count,2017.0,"{""brand_eng"": ""POEV"", ""brand_kor"": ""포에브"", ""brand_no"": 47016, ""category1"": ""여성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 티셔츠"", ""category3_code"": 268103102, ""is_new"": true, ""item_no"": 2816480, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""268103100"", ""ranking_category_name"": ""여성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 19, ""sale_price"": 90720, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/2816480""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:15+00:00,commerce_rank,[Renewal] Pin Tuck Layered Top Set [2 Color],29cm:2816480,review_count,21.0,"{""brand_eng"": ""POEV"", ""brand_kor"": ""포에브"", ""brand_no"": 47016, ""category1"": ""여성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 티셔츠"", ""category3_code"": 268103102, ""is_new"": true, ""item_no"": 2816480, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""268103100"", ""ranking_category_name"": ""여성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 19, ""sale_price"": 90720, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/2816480""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:15+00:00,commerce_rank,[Renewal] Pin Tuck Layered Top Set [2 Color],29cm:2816480@268103100,rank,91.0,"{""brand_eng"": ""POEV"", ""brand_kor"": ""포에브"", ""brand_no"": 47016, ""category1"": ""여성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 티셔츠"", ""category3_code"": 268103102, ""is_new"": true, ""item_no"": 2816480, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""268103100"", ""ranking_category_name"": ""여성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 19, ""sale_price"": 90720, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/2816480""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:16+00:00,commerce_rank,LAUNDRY SHIRT (OCEAN BLUE),29cm:2949563,heart_count,467.0,"{""brand_eng"": ""UNION BLUE"", ""brand_kor"": ""유니온 블루"", ""brand_no"": 13510, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 셔츠"", ""category3_code"": 272103106, ""is_new"": false, ""item_no"": 2949563, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 24, ""sale_price"": 47430, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/2949563""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:16+00:00,commerce_rank,LAUNDRY SHIRT (OCEAN BLUE),29cm:2949563,review_count,16.0,"{""brand_eng"": ""UNION BLUE"", ""brand_kor"": ""유니온 블루"", ""brand_no"": 13510, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 셔츠"", ""category3_code"": 272103106, ""is_new"": false, ""item_no"": 2949563, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 24, ""sale_price"": 47430, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/2949563""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:16+00:00,commerce_rank,LAUNDRY SHIRT (OCEAN BLUE),29cm:2949563@272103100,rank,98.0,"{""brand_eng"": ""UNION BLUE"", ""brand_kor"": ""유니온 블루"", ""brand_no"": 13510, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 셔츠"", ""category3_code"": 272103106, ""is_new"": false, ""item_no"": 2949563, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 24, ""sale_price"": 47430, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/2949563""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:15+00:00,commerce_rank,SIKN2136 클래식 스트라이프 카라 니트_Navy,29cm:3033257,heart_count,18436.0,"{""brand_eng"": ""Siyazu"", ""brand_kor"": ""시야쥬"", ""brand_no"": 10005, ""category1"": ""여성의류"", ""category2"": ""단독"", ""category3"": ""상의"", ""category3_code"": 268116101, ""is_new"": false, ""item_no"": 3033257, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""268103100"", ""ranking_category_name"": ""여성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 19, ""sale_price"": 78570, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/3033257""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:15+00:00,commerce_rank,SIKN2136 클래식 스트라이프 카라 니트_Navy,29cm:3033257,review_count,449.0,"{""brand_eng"": ""Siyazu"", ""brand_kor"": ""시야쥬"", ""brand_no"": 10005, ""category1"": ""여성의류"", ""category2"": ""단독"", ""category3"": ""상의"", ""category3_code"": 268116101, ""is_new"": false, ""item_no"": 3033257, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""268103100"", ""ranking_category_name"": ""여성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 19, ""sale_price"": 78570, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/3033257""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:15+00:00,commerce_rank,SIKN2136 클래식 스트라이프 카라 니트_Navy,29cm:3033257@268103100,rank,19.0,"{""brand_eng"": ""Siyazu"", ""brand_kor"": ""시야쥬"", ""brand_no"": 10005, ""category1"": ""여성의류"", ""category2"": ""단독"", ""category3"": ""상의"", ""category3_code"": 268116101, ""is_new"": false, ""item_no"": 3033257, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""268103100"", ""ranking_category_name"": ""여성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 19, ""sale_price"": 78570, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/3033257""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:15+00:00,commerce_rank,[11차] Draped tie blouse_brown,29cm:3079603,heart_count,42058.0,"{""brand_eng"": ""AARAN"", ""brand_kor"": ""어랜"", ""brand_no"": 25864, ""category1"": ""여성의류"", ""category2"": ""단독"", ""category3"": ""상의"", ""category3_code"": 268116101, ""is_new"": false, ""item_no"": 3079603, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""268103100"", ""ranking_category_name"": ""여성의류>상의"", ""review_avg"": 4.5, ""sale_percent"": 28, ""sale_price"": 109440, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/3079603""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:15+00:00,commerce_rank,[11차] Draped tie blouse_brown,29cm:3079603,review_count,619.0,"{""brand_eng"": ""AARAN"", ""brand_kor"": ""어랜"", ""brand_no"": 25864, ""category1"": ""여성의류"", ""category2"": ""단독"", ""category3"": ""상의"", ""category3_code"": 268116101, ""is_new"": false, ""item_no"": 3079603, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""268103100"", ""ranking_category_name"": ""여성의류>상의"", ""review_avg"": 4.5, ""sale_percent"": 28, ""sale_price"": 109440, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/3079603""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:15+00:00,commerce_rank,[11차] Draped tie blouse_brown,29cm:3079603@268103100,rank,20.0,"{""brand_eng"": ""AARAN"", ""brand_kor"": ""어랜"", ""brand_no"": 25864, ""category1"": ""여성의류"", ""category2"": ""단독"", ""category3"": ""상의"", ""category3_code"": 268116101, ""is_new"": false, ""item_no"": 3079603, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""268103100"", ""ranking_category_name"": ""여성의류>상의"", ""review_avg"": 4.5, ""sale_percent"": 28, ""sale_price"": 109440, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/3079603""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:15+00:00,commerce_rank,스페이스 에일리언 래글런 긴팔티 - 그레이/네이비,29cm:3130957,heart_count,5756.0,"{""brand_eng"": ""SUPERSUB"", ""brand_kor"": ""슈퍼서브"", ""brand_no"": 13255, ""category1"": ""여성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 티셔츠"", ""category3_code"": 268103102, ""is_new"": false, ""item_no"": 3130957, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""268103100"", ""ranking_category_name"": ""여성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 42, ""sale_price"": 31370, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/3130957""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:15+00:00,commerce_rank,스페이스 에일리언 래글런 긴팔티 - 그레이/네이비,29cm:3130957,review_count,205.0,"{""brand_eng"": ""SUPERSUB"", ""brand_kor"": ""슈퍼서브"", ""brand_no"": 13255, ""category1"": ""여성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 티셔츠"", ""category3_code"": 268103102, ""is_new"": false, ""item_no"": 3130957, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""268103100"", ""ranking_category_name"": ""여성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 42, ""sale_price"": 31370, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/3130957""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:15+00:00,commerce_rank,스페이스 에일리언 래글런 긴팔티 - 그레이/네이비,29cm:3130957@268103100,rank,31.0,"{""brand_eng"": ""SUPERSUB"", ""brand_kor"": ""슈퍼서브"", ""brand_no"": 13255, ""category1"": ""여성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 티셔츠"", ""category3_code"": 268103102, ""is_new"": false, ""item_no"": 3130957, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""268103100"", ""ranking_category_name"": ""여성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 42, ""sale_price"": 31370, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/3130957""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:16+00:00,commerce_rank,VINTAGE WAFFLE LONG SLEEVE_OATMEAL,29cm:3217621,heart_count,405.0,"{""brand_eng"": ""RUSTIC CLUB"", ""brand_kor"": ""러스틱클럽"", ""brand_no"": 61758, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 티셔츠"", ""category3_code"": 272103102, ""is_new"": false, ""item_no"": 3217621, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 23, ""sale_price"": 65030, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/3217621""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:16+00:00,commerce_rank,VINTAGE WAFFLE LONG SLEEVE_OATMEAL,29cm:3217621,review_count,11.0,"{""brand_eng"": ""RUSTIC CLUB"", ""brand_kor"": ""러스틱클럽"", ""brand_no"": 61758, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 티셔츠"", ""category3_code"": 272103102, ""is_new"": false, ""item_no"": 3217621, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 23, ""sale_price"": 65030, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/3217621""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:16+00:00,commerce_rank,VINTAGE WAFFLE LONG SLEEVE_OATMEAL,29cm:3217621@272103100,rank,61.0,"{""brand_eng"": ""RUSTIC CLUB"", ""brand_kor"": ""러스틱클럽"", ""brand_no"": 61758, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 티셔츠"", ""category3_code"": 272103102, ""is_new"": false, ""item_no"": 3217621, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 23, ""sale_price"": 65030, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/3217621""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:16+00:00,commerce_rank,코어 체크 셔츠 브라운,29cm:3221600,heart_count,1537.0,"{""brand_eng"": ""asp"", ""brand_kor"": ""애습"", ""brand_no"": 10042, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 셔츠"", ""category3_code"": 272103106, ""is_new"": false, ""item_no"": 3221600, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 24, ""sale_price"": 50490, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/3221600""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:16+00:00,commerce_rank,코어 체크 셔츠 브라운,29cm:3221600,review_count,50.0,"{""brand_eng"": ""asp"", ""brand_kor"": ""애습"", ""brand_no"": 10042, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 셔츠"", ""category3_code"": 272103106, ""is_new"": false, ""item_no"": 3221600, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 24, ""sale_price"": 50490, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/3221600""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:16+00:00,commerce_rank,코어 체크 셔츠 브라운,29cm:3221600@272103100,rank,57.0,"{""brand_eng"": ""asp"", ""brand_kor"": ""애습"", ""brand_no"": 10042, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 셔츠"", ""category3_code"": 272103106, ""is_new"": false, ""item_no"": 3221600, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 24, ""sale_price"": 50490, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/3221600""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:16+00:00,commerce_rank,(NEW컬러) 핀터 크롭 하프 티셔츠 - 9 COLOR,29cm:3328320,heart_count,1055.0,"{""brand_eng"": ""SUARE"", ""brand_kor"": ""수아레"", ""brand_no"": 5548, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""반소매 티셔츠"", ""category3_code"": 272103101, ""is_new"": false, ""item_no"": 3328320, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 44, ""sale_price"": 22020, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/3328320""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:16+00:00,commerce_rank,(NEW컬러) 핀터 크롭 하프 티셔츠 - 9 COLOR,29cm:3328320,review_count,138.0,"{""brand_eng"": ""SUARE"", ""brand_kor"": ""수아레"", ""brand_no"": 5548, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""반소매 티셔츠"", ""category3_code"": 272103101, ""is_new"": false, ""item_no"": 3328320, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 44, ""sale_price"": 22020, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/3328320""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:16+00:00,commerce_rank,(NEW컬러) 핀터 크롭 하프 티셔츠 - 9 COLOR,29cm:3328320@272103100,rank,73.0,"{""brand_eng"": ""SUARE"", ""brand_kor"": ""수아레"", ""brand_no"": 5548, ""category1"": ""남성의류"", ""category2"": ""상의"", ""category3"": ""반소매 티셔츠"", ""category3_code"": 272103101, ""is_new"": false, ""item_no"": 3328320, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 44, ""sale_price"": 22020, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/3328320""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:16+00:00,commerce_rank,Tompkins Loopwheeled Tubular Tee 4 Color,29cm:3354267,heart_count,5191.0,"{""brand_eng"": ""BRONSON"", ""brand_kor"": ""브론슨"", ""brand_no"": 89408, ""category1"": ""여성의류"", ""category2"": ""상의"", ""category3"": ""반소매 티셔츠"", ""category3_code"": 268103101, ""is_new"": false, ""item_no"": 3354267, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 15, ""sale_price"": 38250, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/3354267""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:16+00:00,commerce_rank,Tompkins Loopwheeled Tubular Tee 4 Color,29cm:3354267,review_count,817.0,"{""brand_eng"": ""BRONSON"", ""brand_kor"": ""브론슨"", ""brand_no"": 89408, ""category1"": ""여성의류"", ""category2"": ""상의"", ""category3"": ""반소매 티셔츠"", ""category3_code"": 268103101, ""is_new"": false, ""item_no"": 3354267, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 15, ""sale_price"": 38250, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/3354267""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:16+00:00,commerce_rank,Tompkins Loopwheeled Tubular Tee 4 Color,29cm:3354267@272103100,rank,5.0,"{""brand_eng"": ""BRONSON"", ""brand_kor"": ""브론슨"", ""brand_no"": 89408, ""category1"": ""여성의류"", ""category2"": ""상의"", ""category3"": ""반소매 티셔츠"", ""category3_code"": 268103101, ""is_new"": false, ""item_no"": 3354267, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 15, ""sale_price"": 38250, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/3354267""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:16+00:00,commerce_rank,Vintage Long Sleeve Henley Shirt Black,29cm:3354340,heart_count,2109.0,"{""brand_eng"": ""BRONSON"", ""brand_kor"": ""브론슨"", ""brand_no"": 89408, ""category1"": ""여성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 티셔츠"", ""category3_code"": 268103102, ""is_new"": false, ""item_no"": 3354340, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 15, ""sale_price"": 52700, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/3354340""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:16+00:00,commerce_rank,Vintage Long Sleeve Henley Shirt Black,29cm:3354340,review_count,234.0,"{""brand_eng"": ""BRONSON"", ""brand_kor"": ""브론슨"", ""brand_no"": 89408, ""category1"": ""여성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 티셔츠"", ""category3_code"": 268103102, ""is_new"": false, ""item_no"": 3354340, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 15, ""sale_price"": 52700, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/3354340""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:16+00:00,commerce_rank,Vintage Long Sleeve Henley Shirt Black,29cm:3354340@272103100,rank,48.0,"{""brand_eng"": ""BRONSON"", ""brand_kor"": ""브론슨"", ""brand_no"": 89408, ""category1"": ""여성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 티셔츠"", ""category3_code"": 268103102, ""is_new"": false, ""item_no"": 3354340, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 15, ""sale_price"": 52700, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/3354340""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:16+00:00,commerce_rank,Breton Stripe Long Sleeve Tee KR ver. A/N,29cm:3354355,heart_count,759.0,"{""brand_eng"": ""BRONSON"", ""brand_kor"": ""브론슨"", ""brand_no"": 89408, ""category1"": ""여성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 티셔츠"", ""category3_code"": 268103102, ""is_new"": false, ""item_no"": 3354355, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 15, ""sale_price"": 44200, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/3354355""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:16+00:00,commerce_rank,Breton Stripe Long Sleeve Tee KR ver. A/N,29cm:3354355,review_count,101.0,"{""brand_eng"": ""BRONSON"", ""brand_kor"": ""브론슨"", ""brand_no"": 89408, ""category1"": ""여성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 티셔츠"", ""category3_code"": 268103102, ""is_new"": false, ""item_no"": 3354355, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 15, ""sale_price"": 44200, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/3354355""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:16+00:00,commerce_rank,Breton Stripe Long Sleeve Tee KR ver. A/N,29cm:3354355@272103100,rank,33.0,"{""brand_eng"": ""BRONSON"", ""brand_kor"": ""브론슨"", ""brand_no"": 89408, ""category1"": ""여성의류"", ""category2"": ""상의"", ""category3"": ""긴소매 티셔츠"", ""category3_code"": 268103102, ""is_new"": false, ""item_no"": 3354355, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 15, ""sale_price"": 44200, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/3354355""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:16+00:00,commerce_rank,9oz USA Cotton Tubular Tee Black,29cm:3355100,heart_count,467.0,"{""brand_eng"": ""BRONSON"", ""brand_kor"": ""브론슨"", ""brand_no"": 89408, ""category1"": ""여성의류"", ""category2"": ""상의"", ""category3"": ""반소매 티셔츠"", ""category3_code"": 268103101, ""is_new"": false, ""item_no"": 3355100, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 15, ""sale_price"": 29750, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/3355100""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:16+00:00,commerce_rank,9oz USA Cotton Tubular Tee Black,29cm:3355100,review_count,94.0,"{""brand_eng"": ""BRONSON"", ""brand_kor"": ""브론슨"", ""brand_no"": 89408, ""category1"": ""여성의류"", ""category2"": ""상의"", ""category3"": ""반소매 티셔츠"", ""category3_code"": 268103101, ""is_new"": false, ""item_no"": 3355100, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 15, ""sale_price"": 29750, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/3355100""}",2026-09-06T08:07:14+00:00_6caed517
2026-09-06T17:07:00+09:00,2026-09-06T08:07:16+00:00,commerce_rank,9oz USA Cotton Tubular Tee Black,29cm:3355100@272103100,rank,49.0,"{""brand_eng"": ""BRONSON"", ""brand_kor"": ""브론슨"", ""brand_no"": 89408, ""category1"": ""여성의류"", ""category2"": ""상의"", ""category3"": ""반소매 티셔츠"", ""category3_code"": 268103101, ""is_new"": false, ""item_no"": 3355100, ""period_sort"": ""ONE_DAY"", ""platform"": ""29cm"", ""ranking_category_code"": ""272103100"", ""ranking_category_name"": ""남성의류>상의"", ""review_avg"": 5.0, ""sale_percent"": 15, ""sale_price"": 29750, ""sold_out"": false, ""url"": ""https://product.29cm.co.kr/catalog/3355100""}",2026-09-06T08:07:14+00:00_6caed517
